device_uptime_ms,breath_carrier_g,breath_baseline_g,breath_detrended_g,breath_filtered_g,slope_g,amplitude_threshold_g,last_peak_value_g,last_trough_value_g,dynamic_acc_norm_g,gyro_norm_dps,motion_level_code,reject_reason_code,has_peak,has_trough,accepted_cycle_count,peak_trough_balance,acc_raw_x,acc_raw_y,acc_raw_z,gyro_raw_x,gyro_raw_y,gyro_raw_z
162008,0.65210,0.64784,0.00426,0.00852,-0.00011,0.01693,0.00942,-0.00691,0.02591,26.20092,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1736,-11728,10684,2134,738,-2585
162028,0.66772,0.64796,0.01976,0.01221,0.00035,0.01693,0.00942,-0.00691,0.00727,26.18560,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1856,-11892,10940,2105,731,-2608
162048,0.65161,0.64798,0.00363,0.00940,-0.00003,0.01693,0.00966,-0.00691,0.01868,26.25510,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1788,-11888,10676,2105,738,-2618
162068,0.65527,0.64803,0.00725,0.00870,-0.00011,0.01693,0.00966,-0.00691,0.02156,26.25832,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1800,-11768,10736,2127,737,-2601
162088,0.66382,0.64812,0.01570,0.01100,0.00018,0.01693,0.00966,-0.00691,0.01250,26.51332,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1592,-11872,10876,2133,796,-2623
162108,0.66528,0.64822,0.01706,0.01299,0.00040,0.01693,0.00966,-0.00691,0.01430,25.98200,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1772,-11784,10900,2033,742,-2627
162128,0.64966,0.64823,0.00143,0.00920,-0.00011,0.01693,0.01009,-0.00691,0.02580,26.34593,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1780,-11760,10644,2099,725,-2642
162148,0.65918,0.64830,0.01088,0.00976,-0.00003,0.01693,0.01009,-0.00691,0.01797,26.45571,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1836,-11784,10800,2067,791,-2667
162168,0.66089,0.64837,0.01252,0.01067,0.00008,0.01693,0.01009,-0.00691,0.01380,26.09082,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1860,-11848,10828,2024,778,-2642
162188,0.62598,0.64824,-0.02226,-0.00013,-0.00122,0.01693,0.01009,-0.00691,0.03792,25.47393,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1888,-11820,10256,2003,717,-2571
162208,0.68311,0.64845,0.03466,0.01128,0.00030,0.01693,0.01009,-0.00691,0.00752,25.44277,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1652,-11680,11192,1783,637,-2743
162228,0.63843,0.64839,-0.00996,0.00432,-0.00058,0.01693,0.01009,-0.00691,0.03423,26.21914,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1796,-11736,10460,1949,819,-2707
162248,0.63940,0.64833,-0.00893,-0.00003,-0.00103,0.01693,0.01009,-0.00691,0.03121,26.25507,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1800,-11788,10476,1984,814,-2689
162268,0.66943,0.64846,0.02097,0.00686,-0.00008,0.01693,0.01009,-0.00691,0.01692,24.61755,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1808,-11656,10968,1778,739,-2587
162288,0.64722,0.64845,-0.00124,0.00421,-0.00039,0.01693,0.01009,-0.00691,0.01743,24.48758,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1732,-11988,10604,1749,679,-2602
162308,0.66650,0.64856,0.01794,0.00872,0.00020,0.01693,0.01009,-0.00691,0.00341,25.48492,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1860,-11996,10920,1882,783,-2644
162328,0.66870,0.64868,0.02002,0.01243,0.00062,0.01693,0.01009,-0.00691,0.00947,25.26689,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1776,-11840,10956,1902,757,-2601
162348,0.64453,0.64866,-0.00413,0.00700,-0.00010,0.01693,0.01009,-0.00691,0.02259,25.31904,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1796,-11904,10560,1840,742,-2658
162368,0.65015,0.64867,0.00148,0.00519,-0.00031,0.01693,0.01009,-0.00691,0.02156,25.31153,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1800,-11844,10652,1897,781,-2605
162388,0.66357,0.64876,0.01482,0.00835,0.00011,0.01693,0.01009,-0.00691,0.01070,24.98649,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1840,-11880,10872,1839,770,-2596
162408,0.64575,0.64874,-0.00299,0.00464,-0.00035,0.01693,0.01009,-0.00691,0.01878,25.71913,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1784,-11972,10580,1869,782,-2692
162428,0.65210,0.64876,0.00334,0.00422,-0.00036,0.01693,0.01009,-0.00691,0.01591,25.92557,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1776,-11944,10684,1884,780,-2716
162448,0.65161,0.64877,0.00284,0.00376,-0.00037,0.01693,0.01009,-0.00691,0.01427,25.29508,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1852,-11976,10676,1884,763,-2617
162468,0.65283,0.64880,0.00403,0.00385,-0.00032,0.01693,0.01009,-0.00691,0.01322,25.43488,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1860,-11980,10696,1919,786,-2608
162488,0.64038,0.64875,-0.00837,-0.00015,-0.00076,0.01693,0.01009,-0.00691,0.02534,24.91946,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1684,-11920,10492,1885,724,-2565
162508,0.66821,0.64886,0.01935,0.00624,0.00010,0.01693,0.01009,-0.00691,0.00347,25.83924,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1840,-11972,10948,1926,954,-2615
162528,0.64087,0.64882,-0.00795,0.00159,-0.00047,0.01693,0.01009,-0.00691,0.02580,24.92704,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1704,-11900,10500,1901,722,-2555
162548,0.64551,0.64880,-0.00329,-0.00001,-0.00061,0.01693,0.01009,-0.00691,0.02123,25.97227,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1768,-11924,10576,1973,783,-2659
162568,0.65308,0.64882,0.00425,0.00139,-0.00037,0.01693,0.01009,-0.00691,0.01540,24.69138,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1836,-11932,10700,1853,729,-2549
162588,0.65137,0.64884,0.00253,0.00176,-0.00028,0.01693,0.01009,-0.00691,0.01366,25.35889,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1832,-11996,10672,1855,698,-2666
162608,0.64746,0.64883,-0.00137,0.00074,-0.00037,0.01693,0.01009,-0.00691,0.01577,25.39961,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1872,-12000,10608,1909,757,-2618
162628,0.64746,0.64882,-0.00136,0.00005,-0.00041,0.01693,0.01009,-0.00691,0.01470,25.15342,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1764,-12040,10608,1932,805,-2545
162648,0.65356,0.64885,0.00471,0.00158,-0.00017,0.01693,0.01009,-0.00691,0.00695,25.93455,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1884,-12104,10708,1985,859,-2620
162668,0.66064,0.64892,0.01172,0.00491,0.00025,0.01693,0.01009,-0.00691,0.00647,26.27197,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1800,-12024,10824,1963,866,-2691
162688,0.64722,0.64891,-0.00169,0.00274,-0.00004,0.01693,0.01009,-0.00691,0.01624,25.62937,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1720,-12016,10604,1964,847,-2588
162708,0.64136,0.64887,-0.00751,-0.00062,-0.00044,0.01693,0.01009,-0.00691,0.02201,25.96590,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1732,-11972,10508,1974,807,-2650
162728,0.65112,0.64888,0.00224,0.00032,-0.00027,0.01693,0.01009,-0.00691,0.01613,25.91572,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1812,-11948,10668,1962,802,-2652
162748,0.64624,0.64886,-0.00262,-0.00064,-0.00036,0.01693,0.01009,-0.00691,0.01708,25.88046,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1772,-12004,10588,1948,790,-2660
162768,0.65137,0.64888,0.00249,0.00038,-0.00019,0.01693,0.01009,-0.00691,0.01135,25.24569,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1772,-12056,10672,1925,782,-2573
162788,0.64282,0.64884,-0.00602,-0.00172,-0.00042,0.01693,0.01009,-0.00691,0.01551,25.34058,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1796,-12084,10532,1939,777,-2580
162808,0.64282,0.64881,-0.00598,-0.00312,-0.00054,0.01693,0.01009,-0.00691,0.01695,26.16623,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1904,-12036,10532,1970,792,-2691
162828,0.64819,0.64880,-0.00061,-0.00230,-0.00037,0.01693,0.01009,-0.00691,0.01545,26.09954,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1824,-12004,10620,1969,843,-2665
162848,0.64819,0.64880,-0.00060,-0.00174,-0.00026,0.01693,0.01009,-0.00691,0.01293,25.85686,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1820,-12060,10620,1952,807,-2648
162868,0.64502,0.64878,-0.00376,-0.00240,-0.00031,0.01693,0.01009,-0.00691,0.01322,25.90562,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1788,-12104,10568,1964,808,-2647
162888,0.63892,0.64872,-0.00980,-0.00483,-0.00057,0.01693,0.01009,-0.00691,0.01974,25.81351,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1896,-12032,10468,1969,804,-2629
162908,0.63916,0.64866,-0.00950,-0.00636,-0.00068,0.01693,0.01009,-0.00691,0.01605,26.55336,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1852,-12116,10472,2012,815,-2718
162928,0.64941,0.64866,0.00075,-0.00403,-0.00032,0.01693,0.01009,-0.00691,0.01373,25.88838,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1744,-12036,10640,1976,792,-2640
162948,0.64380,0.64863,-0.00484,-0.00430,-0.00031,0.01693,0.01009,-0.00691,0.01447,26.32373,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1720,-12104,10548,1989,800,-2701
162968,0.65039,0.64865,0.00175,-0.00232,-0.00004,0.01693,0.01009,-0.00691,0.01217,25.73757,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1772,-12052,10656,1979,793,-2612
162988,0.64502,0.64862,-0.00360,-0.00274,-0.00008,0.01693,0.01009,-0.00691,0.01336,26.42755,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1820,-12096,10568,1989,784,-2723
163008,0.64185,0.64858,-0.00674,-0.00405,-0.00023,0.01693,0.01009,-0.00691,0.01765,25.45661,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1736,-12060,10516,1990,776,-2561
163028,0.63257,0.64849,-0.01592,-0.00795,-0.00067,0.01693,0.01009,-0.00691,0.02632,27.03106,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1808,-11992,10364,2026,803,-2791
163048,0.65112,0.64850,0.00262,-0.00448,-0.00018,0.01693,0.01009,-0.00691,0.00851,26.13335,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1864,-12108,10668,2021,854,-2628
163068,0.64307,0.64847,-0.00540,-0.00479,-0.00019,0.01693,0.01009,-0.00691,0.01555,25.52399,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1820,-12076,10536,2015,749,-2561
163088,0.64551,0.64845,-0.00294,-0.00419,-0.00010,0.01693,0.01009,-0.00691,0.01433,26.09175,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1792,-12072,10576,2077,777,-2601
163108,0.64307,0.64842,-0.00535,-0.00457,-0.00013,0.01693,0.01009,-0.00691,0.01968,26.03813,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1804,-11988,10536,2022,829,-2619
163128,0.63989,0.64837,-0.00848,-0.00585,-0.00027,0.01693,0.01009,-0.00691,0.01771,26.16435,0.00000,3.00000,1.00000,1.00000,13.00000,4294967040.00000,1668,-12096,10484,2021,666,-2687
163148,0.67554,0.64853,0.02701,0.00492,0.00106,0.01693,0.01009,-0.00388,0.00490,26.33655,0.00000,0.00000,1.00000,1.00000,14.00000,4294967040.00000,1768,-12060,11068,2009,1022,-2612
163168,0.62988,0.64842,-0.01854,-0.00277,0.00001,0.01693,0.01009,-0.00388,0.02419,25.62108,0.00000,0.00000,1.00000,1.00000,14.00000,4294967040.00000,1728,-12088,10320,1933,772,-2633
163188,0.61768,0.64824,-0.03056,-0.01189,-0.00109,0.01693,0.01009,-0.00388,0.02753,26.99455,0.00000,0.00000,1.00000,1.00000,14.00000,4294967040.00000,1840,-12168,10120,2205,824,-2639
163208,0.64111,0.64819,-0.00708,-0.01032,-0.00077,0.01693,0.01009,-0.00388,0.02097,27.03140,0.00000,0.00000,1.00000,1.00000,14.00000,4294967040.00000,1692,-12004,10504,2259,889,-2578
163228,0.67383,0.64835,0.02548,0.00142,0.00073,0.01693,0.01009,-0.00468,0.00398,25.82442,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1676,-11900,11040,1936,764,-2667
163248,0.62720,0.64822,-0.02102,-0.00594,-0.00024,0.01693,0.01009,-0.00468,0.01934,26.23201,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1684,-12236,10276,1933,733,-2745
163268,0.65552,0.64826,0.00725,-0.00161,0.00031,0.01693,0.01009,-0.00468,0.00006,25.45574,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1772,-12244,10740,1991,821,-2546
163288,0.63550,0.64819,-0.01269,-0.00525,-0.00016,0.01693,0.01009,-0.00468,0.01911,26.24430,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1832,-12104,10412,2038,744,-2667
163308,0.63208,0.64809,-0.01601,-0.00878,-0.00057,0.01693,0.01009,-0.00468,0.02433,26.66874,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1796,-12044,10356,2121,774,-2666
163328,0.63135,0.64799,-0.01664,-0.01136,-0.00081,0.01693,0.01009,-0.00468,0.02420,26.55643,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1804,-12056,10344,2154,797,-2613
163348,0.63867,0.64793,-0.00926,-0.01068,-0.00063,0.01693,0.01009,-0.00468,0.02139,26.07665,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1788,-12016,10464,2109,772,-2574
163368,0.63965,0.64788,-0.00824,-0.00988,-0.00046,0.01693,0.01009,-0.00468,0.01667,26.25041,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1740,-12112,10480,2133,767,-2586
163388,0.64307,0.64786,-0.00479,-0.00822,-0.00020,0.01693,0.01009,-0.00468,0.01541,26.27723,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1760,-12088,10536,2094,768,-2622
163408,0.64038,0.64781,-0.00743,-0.00796,-0.00015,0.01693,0.01009,-0.00468,0.02080,26.71162,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1736,-12012,10492,2139,753,-2665
163428,0.63965,0.64776,-0.00811,-0.00802,-0.00014,0.01693,0.01009,-0.00468,0.01331,26.39029,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1804,-12176,10480,2091,791,-2637
163448,0.62866,0.64765,-0.01899,-0.01162,-0.00055,0.01693,0.01009,-0.00468,0.02406,26.29327,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1640,-12120,10300,2159,677,-2597
163468,0.66626,0.64776,0.01850,-0.00174,0.00070,0.01693,0.01009,-0.00756,0.00021,26.19756,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1688,-12096,10916,2109,808,-2584
163488,0.62109,0.64760,-0.02651,-0.00987,-0.00036,0.01693,0.01009,-0.00756,0.02699,26.41972,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1792,-12140,10176,2172,704,-2601
163508,0.65649,0.64765,0.00884,-0.00373,0.00042,0.01693,0.01009,-0.00756,0.00500,26.54497,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1808,-12116,10756,2120,762,-2649
163528,0.63940,0.64760,-0.00820,-0.00520,0.00019,0.01693,0.01009,-0.00756,0.01748,26.07774,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1668,-12108,10476,1997,672,-2689
163548,0.64136,0.64757,-0.00621,-0.00553,0.00013,0.01693,0.01009,-0.00756,0.01797,26.01255,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1736,-12060,10508,2049,762,-2614
163568,0.63232,0.64747,-0.01515,-0.00869,-0.00027,0.01693,0.01009,-0.00756,0.01756,26.01515,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1792,-12188,10360,2076,779,-2588
163588,0.64062,0.64743,-0.00681,-0.00808,-0.00016,0.01693,0.01009,-0.00756,0.01452,26.71371,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1748,-12144,10496,2123,856,-2647
163608,0.64990,0.64745,0.00245,-0.00463,0.00027,0.01693,0.01009,-0.00756,0.00796,26.34960,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1796,-12148,10648,2161,885,-2542
163628,0.64844,0.64745,0.00098,-0.00279,0.00046,0.01693,0.01009,-0.00756,0.01190,26.80939,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1732,-12092,10624,2166,852,-2630
163648,0.63916,0.64740,-0.00824,-0.00458,0.00019,0.01693,0.01009,-0.00756,0.01787,26.87850,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1800,-12084,10472,2156,798,-2667
163668,0.63892,0.64735,-0.00844,-0.00585,0.00002,0.01693,0.01009,-0.00756,0.02095,26.41002,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1692,-12036,10468,2142,758,-2609
163688,0.63794,0.64730,-0.00936,-0.00700,-0.00012,0.01693,0.01009,-0.00756,0.01880,26.38669,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1780,-12084,10452,2158,757,-2592
163708,0.64087,0.64726,-0.00639,-0.00680,-0.00009,0.01693,0.01009,-0.00756,0.01753,26.36387,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1848,-12060,10500,2118,746,-2624
163728,0.63525,0.64719,-0.01193,-0.00849,-0.00028,0.01693,0.01009,-0.00756,0.01637,26.67614,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1852,-12164,10408,2118,741,-2679
163748,0.64575,0.64718,-0.00143,-0.00618,0.00003,0.01693,0.01009,-0.00756,0.01054,26.17028,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1816,-12148,10580,2112,768,-2589
163768,0.65112,0.64720,0.00392,-0.00287,0.00043,0.01693,0.01009,-0.00756,0.00802,26.05335,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1856,-12120,10668,2096,757,-2585
163788,0.64966,0.64722,0.00244,-0.00113,0.00058,0.01693,0.01009,-0.00756,0.00755,26.05627,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1716,-12172,10644,2093,777,-2582
163808,0.63770,0.64716,-0.00946,-0.00386,0.00019,0.01693,0.01009,-0.00756,0.01810,26.53351,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1772,-12104,10448,2095,765,-2666
163828,0.64771,0.64716,0.00054,-0.00242,0.00034,0.01693,0.01009,-0.00756,0.00942,26.09539,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1792,-12148,10612,2119,745,-2577
163848,0.63550,0.64709,-0.01160,-0.00543,-0.00007,0.01693,0.01009,-0.00756,0.01655,26.13265,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1720,-12176,10412,2143,764,-2558
163868,0.64233,0.64706,-0.00473,-0.00520,-0.00003,0.01693,0.01009,-0.00756,0.01534,26.37921,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1760,-12100,10524,2123,762,-2618
163888,0.64575,0.64706,-0.00130,-0.00393,0.00013,0.01693,0.01009,-0.00756,0.01436,26.45061,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1764,-12072,10580,2128,763,-2626
163908,0.64575,0.64705,-0.00130,-0.00307,0.00021,0.01693,0.01009,-0.00756,0.01783,26.44245,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1708,-12004,10580,2074,792,-2659
163928,0.63770,0.64699,-0.00930,-0.00511,-0.00006,0.01693,0.01009,-0.00756,0.01914,26.21591,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1808,-12076,10448,2128,764,-2585
163948,0.64526,0.64698,-0.00172,-0.00400,0.00008,0.01693,0.01009,-0.00756,0.01369,26.36523,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1856,-12080,10572,2111,742,-2631
163968,0.63965,0.64694,-0.00729,-0.00508,-0.00006,0.01693,0.01009,-0.00756,0.01658,25.94345,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1808,-12104,10480,2088,762,-2571
163988,0.63477,0.64687,-0.01210,-0.00739,-0.00033,0.01693,0.01009,-0.00756,0.01651,25.86547,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1824,-12172,10400,2055,752,-2587
164008,0.63843,0.64682,-0.00839,-0.00772,-0.00033,0.01693,0.01009,-0.00756,0.01416,26.65919,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1768,-12180,10460,2124,760,-2666
164028,0.63965,0.64677,-0.00712,-0.00753,-0.00026,0.01693,0.01009,-0.00756,0.01706,26.08799,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1792,-12096,10480,2117,770,-2570
164048,0.64331,0.64675,-0.00344,-0.00619,-0.00007,0.01693,0.01009,-0.00756,0.01647,26.19443,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1796,-12056,10540,2112,782,-2589
164068,0.65039,0.64677,0.00362,-0.00298,0.00032,0.01693,0.01009,-0.00756,0.01040,26.55022,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1680,-12104,10656,2107,716,-2673
164088,0.64331,0.64675,-0.00344,-0.00313,0.00026,0.01693,0.01009,-0.00756,0.01468,26.48322,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1844,-12088,10540,2175,735,-2601
164108,0.64111,0.64672,-0.00561,-0.00394,0.00014,0.01693,0.01009,-0.00756,0.01677,26.34492,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1828,-12076,10504,2142,736,-2604
164128,0.66040,0.64680,0.01360,0.00181,0.00081,0.01693,0.01009,-0.00756,0.00079,26.37783,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1808,-12152,10820,2118,808,-2608
164148,0.62744,0.64668,-0.01924,-0.00510,-0.00012,0.01693,0.01009,-0.00756,0.02058,26.57664,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1888,-12176,10280,2165,861,-2587
164168,0.65674,0.64675,0.00999,-0.00015,0.00049,0.01693,0.01009,-0.00756,0.00585,25.09727,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1652,-12116,10760,1954,583,-2579
164188,0.63892,0.64670,-0.00778,-0.00265,0.00013,0.01693,0.01009,-0.00756,0.01405,27.11896,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1792,-12172,10468,2236,911,-2606
164208,0.62817,0.64659,-0.01841,-0.00782,-0.00050,0.01693,0.01009,-0.00756,0.02290,27.13006,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1860,-12120,10292,2350,772,-2552
164228,0.67505,0.64676,0.02829,0.00402,0.00098,0.01693,0.01009,-0.00756,0.00222,26.43716,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1684,-11920,11060,2133,730,-2629
164248,0.63062,0.64666,-0.01605,-0.00256,0.00007,0.01693,0.01009,-0.00756,0.01748,26.11339,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1748,-12220,10332,2012,671,-2684
164268,0.63379,0.64658,-0.01279,-0.00592,-0.00034,0.01693,0.01009,-0.00756,0.01736,26.60189,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1764,-12176,10384,2129,750,-2655
164288,0.64233,0.64656,-0.00422,-0.00537,-0.00023,0.01693,0.01009,-0.00756,0.01040,26.76983,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1840,-12196,10524,2189,718,-2644
164308,0.64380,0.64654,-0.00274,-0.00451,-0.00010,0.01693,0.01009,-0.00756,0.01693,26.42032,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1868,-12028,10548,2271,729,-2508
164328,0.63989,0.64650,-0.00661,-0.00520,-0.00017,0.01693,0.01009,-0.00756,0.01798,26.71261,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1848,-12064,10484,2288,751,-2539
164348,0.64966,0.64652,0.00314,-0.00247,0.00018,0.01693,0.01009,-0.00756,0.00674,26.71345,0.00000,5.00000,1.00000,1.00000,14.00000,4294967040.00000,1728,-12188,10644,2284,726,-2550
